ID,real,pred
0,1,0.6348565220832825
1,1,0.5580920577049255
2,1,0.26014474034309387
3,1,0.962148129940033
4,1,0.44797009229660034
5,1,0.5445414781570435
6,1,0.21464082598686218
7,1,0.6111289858818054
8,1,0.14222031831741333
9,1,0.48286154866218567
10,1,0.4555268883705139
11,1,0.686989963054657
12,1,0.4804078936576843
13,1,0.7929989695549011
14,1,0.9989978671073914
15,1,0.987927258014679
16,1,0.39280858635902405
17,1,0.26857990026474
18,1,0.45213016867637634
19,1,0.2708948254585266
20,1,0.9766482710838318
21,1,0.5127769708633423
22,1,0.9699304103851318
23,1,0.47958701848983765
24,1,0.9973779916763306
25,1,0.9469059705734253
26,1,0.2977846562862396
27,1,0.6043378114700317
28,1,0.1200195774435997
29,1,0.8270813226699829
30,1,0.9792937636375427
31,1,0.5451740622520447
32,1,0.9718619585037231
33,1,0.9654614925384521
34,1,0.7281622290611267
35,1,0.47562867403030396
36,1,0.26904037594795227
37,1,0.6998317241668701
38,1,0.8540317416191101
39,1,0.9493294358253479
40,1,0.9643900394439697
41,1,0.4804078936576843
42,1,0.8863551616668701
43,1,0.8724780678749084
44,1,0.9751870632171631
45,1,0.9745101928710938
46,1,0.9716081023216248
47,1,0.2700975239276886
48,1,0.4536529779434204
49,1,0.978522002696991
50,1,0.9793094396591187
51,1,0.4804078936576843
52,1,0.9593720436096191
53,1,0.46644237637519836
54,1,0.9769629240036011
55,1,0.9975636005401611
56,1,0.17238277196884155
57,1,0.944995641708374
58,1,0.28804266452789307
59,1,0.9646382331848145
60,1,0.9953101277351379
61,1,0.4626884460449219
62,1,0.7248939871788025
63,1,0.6950024962425232
64,1,0.856054425239563
65,1,0.956335723400116
66,1,0.9089838266372681
67,1,0.862745463848114
68,1,0.4672926068305969
69,1,0.285266637802124
70,1,0.9863258004188538
71,1,0.8124557733535767
72,1,0.9865620732307434
73,1,0.7519719004631042
74,1,0.23274555802345276
75,1,0.9937987923622131
76,1,0.3275105655193329
77,1,0.25403735041618347
78,1,0.39422881603240967
79,1,0.9753016829490662
80,1,0.35795125365257263
81,1,0.9983770847320557
82,1,0.19817203283309937
83,1,0.5573168396949768
84,1,0.2946554124355316
85,1,0.4837200939655304
86,1,0.37405163049697876
87,1,0.9355160593986511
88,1,0.40014272928237915
89,1,0.6906625628471375
90,1,0.8841767907142639
91,1,0.9714661240577698
92,1,0.9617456197738647
93,1,0.4788477420806885
94,1,0.4804078936576843
95,1,0.991732120513916
96,1,0.41557806730270386
97,1,0.48221510648727417
98,1,0.9884300231933594
99,1,0.3731084167957306
100,1,0.8148203492164612
101,1,0.46318599581718445
102,1,0.9829421043395996
103,1,0.6829687356948853
104,1,0.9389844536781311
105,1,0.29284724593162537
106,1,0.9891513586044312
107,1,0.6431308388710022
108,1,0.9038883447647095
109,1,0.5771712064743042
110,1,0.8834696412086487
111,1,0.8906009793281555
112,1,0.9477027654647827
113,1,0.6988120675086975
114,1,0.8547260761260986
115,1,0.6815653443336487
116,1,0.23626533150672913
117,1,0.47927480936050415
118,1,0.9473345875740051
119,1,0.2821427285671234
120,1,0.05109917372465134
121,1,0.9092977046966553
122,1,0.6177233457565308
123,1,0.596473217010498
124,1,0.9899545907974243
125,1,0.9854258298873901
126,1,0.8571465015411377
127,1,0.47427719831466675
128,1,0.9970979690551758
129,1,0.8410122990608215
130,1,0.9580299258232117
131,1,0.6903531551361084
132,1,0.9627265334129333
133,1,0.5589258074760437
134,1,0.4804078936576843
135,1,0.6069421172142029
136,1,0.9864165782928467
137,1,0.11291205883026123
138,1,0.44951316714286804
139,1,0.4306505620479584
140,1,0.5099788904190063
141,1,0.4331626892089844
142,1,0.2139568328857422
143,1,0.897905170917511
144,1,0.9319868087768555
145,1,0.8828949928283691
146,1,0.2600778341293335
147,1,0.982700765132904
148,1,0.7546994090080261
149,1,0.9871935248374939
150,1,0.9331423044204712
151,1,0.9955586194992065
152,1,0.7322319746017456
153,1,0.9949905276298523
154,1,0.33500200510025024
155,1,0.26726067066192627
156,1,0.9851565361022949
157,1,0.4804078936576843
158,1,0.46245861053466797
159,1,0.6448867321014404
160,1,0.8107090592384338
161,1,0.4337199032306671
162,1,0.9965434670448303
163,1,0.6811931729316711
164,1,0.4391478896141052
165,1,0.9865803718566895
166,1,0.8144492506980896
167,1,0.02391897514462471
168,1,0.0465657077729702
169,1,0.9828606843948364
170,1,0.9891397356987
171,1,0.21809540688991547
172,1,0.9944456815719604
173,1,0.9808425903320312
174,1,0.8811579942703247
175,1,0.3204268515110016
176,1,0.244174525141716
177,1,0.9823426604270935
178,1,0.6167684197425842
179,1,0.8971531391143799
180,1,0.5895310044288635
181,1,0.7933037281036377
182,1,0.43413713574409485
183,1,0.08163230866193771
184,1,0.4804078936576843
185,1,0.9062290787696838
186,1,0.9289512634277344
187,1,0.4804078936576843
188,1,0.980120837688446
189,1,0.41584476828575134
190,1,0.9259495735168457
191,1,0.9829117059707642
192,1,0.434175968170166
193,1,0.4804078936576843
194,1,0.9925008416175842
195,1,0.22638042271137238
196,1,0.9898485541343689
197,1,0.986149787902832
198,1,0.3523246943950653
199,1,0.6668851375579834
200,1,0.6726856827735901
201,1,0.9919948577880859
202,1,0.21160510182380676
203,1,0.8078134059906006
204,1,0.664111852645874
205,1,0.9992249011993408
206,1,0.4065178334712982
207,1,0.9454741477966309
208,1,0.8623203039169312
209,1,0.05046539008617401
210,1,0.09742577373981476
211,1,0.5710176825523376
212,1,0.8220580816268921
213,1,0.5565071702003479
214,1,0.9953386783599854
215,1,0.849612295627594
216,1,0.9868969321250916
217,1,0.9893709421157837
218,1,0.6892099976539612
219,1,0.06639572232961655
220,1,0.04819221794605255
221,1,0.8412549495697021
222,1,0.837397038936615
223,1,0.2124694436788559
224,1,0.9699177145957947
225,1,0.8663691282272339
226,1,0.4377930164337158
227,1,0.6096388697624207
228,1,0.054160226136446
229,1,0.03144902363419533
230,1,0.6821749210357666
231,1,0.9819607734680176
232,1,0.4052540361881256
233,1,0.32078778743743896
234,1,0.6180076003074646
235,1,0.08544565737247467
236,1,0.722154438495636
237,1,0.4804078936576843
238,1,0.7898623943328857
239,1,0.8220353722572327
240,1,0.9511991143226624
241,1,0.9453907608985901
242,1,0.9945517182350159
243,1,0.44106048345565796
244,1,0.42048388719558716
245,1,0.6872982382774353
246,1,0.6749396920204163
247,1,0.8116328120231628
248,1,0.6577050089836121
249,1,0.4384889602661133
250,1,0.0741659477353096
251,1,0.5726653933525085
252,1,0.953010618686676
253,1,0.9911766052246094
254,1,0.13048340380191803
255,1,0.9808017611503601
256,1,0.9885071516036987
257,1,0.7959888577461243
258,1,0.9815467596054077
259,1,0.9749714136123657
260,1,0.17885997891426086
261,1,0.9730345606803894
262,1,0.31118395924568176
263,1,0.6495810151100159
264,1,0.43287166953086853
265,1,0.43676868081092834
266,1,0.9620658159255981
267,1,0.871044933795929
268,1,0.9127475023269653
269,1,0.3627161681652069
270,1,0.5430424213409424
271,1,0.9623876810073853
272,1,0.7838321924209595
273,1,0.7290180325508118
274,1,0.9007629156112671
275,1,0.5337340831756592
276,1,0.4804078936576843
277,1,0.7836683392524719
278,1,0.976700484752655
279,1,0.4502199590206146
280,1,0.9876882433891296
281,1,0.9437474608421326
282,1,0.2901636064052582
283,1,0.9386641979217529
284,1,0.8398378491401672
285,1,0.8931503891944885
286,1,0.9565118551254272
287,1,0.7373120188713074
288,1,0.9297325611114502
289,1,0.3934212327003479
290,1,0.4804078936576843
291,1,0.9620716571807861
292,1,0.4698316752910614
293,1,0.9923372864723206
294,1,0.940772533416748
295,1,0.9610779285430908
296,1,0.4662593901157379
297,1,0.43467244505882263
298,1,0.9534750580787659
299,1,0.3026250898838043
300,1,0.9940432906150818
301,1,0.4804078936576843
302,1,0.6921381950378418
303,1,0.14398488402366638
304,1,0.41124433279037476
305,1,0.803200364112854
306,1,0.30220407247543335
307,1,0.9783108830451965
308,1,0.6794145703315735
309,1,0.9957018494606018
310,1,0.4540868103504181
311,1,0.2732405662536621
312,1,0.9278106689453125
313,1,0.9171404838562012
314,1,0.45204585790634155
315,1,0.06405844539403915
