ID,real,pred
27,0,0.14942155831667292
14,0,0.044837879243965297
33,1,0.3643417237245624
56,0,0.0953651977176596
110,0,0.11783277231453235
28,1,0.13428399563332
119,0,0.06862613957985964
36,0,0.11198949939144268
23,1,0.2759720565861692
64,1,0.6117025512137845
120,1,0.8398122357321739
58,1,0.4863685820831686
109,0,0.03055391183328522
35,1,0.41621234627938314
25,0,0.1096051540630751
69,1,0.5019214751993671
49,0,0.025156510978529216
81,0,0.2904486829780431
67,0,0.058186992140592635
126,0,0.05278933523187025
83,0,0.02282754696597616
53,1,0.41890095169675445
1,0,0.16855490588104954
34,0,0.10903289765292053
92,1,0.2416478848574207
133,0,0.04299172853438281
40,0,0.12408853298450954
111,0,0.15323302248172993
118,0,0.11227450724713259
6,0,0.07429906743897896
132,0,0.052080567436184666
8,0,0.10528981822205667
44,0,0.03772749412917275
20,0,0.05976763906263722
39,1,0.05836719258334637
75,1,0.20784825656824468
24,0,0.03455993359252589
100,1,0.08983880949269735
99,0,0.19592423366251213
107,1,0.039753481093064535
30,0,0.027997736330643428
11,1,0.35362294664153127
12,0,0.0866410753109092
74,1,0.3925274859614313
72,0,0.040656595409111554
121,0,0.2753203231750165
60,0,0.10113586571231231
29,0,0.06284398872259196
71,1,0.32057519823062824
128,1,0.15368979139652883
31,1,0.24505032330495813
66,1,0.35253310699290796
123,0,0.06540638589288202
17,1,0.27020473203259004
93,0,0.10523153678025647
105,0,0.016464612707193425
50,0,0.12948618675216092
9,0,0.1399250485391923
61,0,0.10865079782138433
101,0,0.1190849113880868
127,1,0.33208679127490554
78,1,0.07421628419853807
108,0,0.11048822868196212
41,0,0.12857911956188672
43,0,0.2274086612055371
65,1,0.23616065148824483
21,1,0.22889072520896664
134,0,0.1505591594946224
115,1,0.06342883395805261
88,0,0.0969082446698125
3,1,0.3257102510085162
129,0,0.20009018124794448
87,1,0.11507955242396505
106,0,0.0
54,1,0.1819000008645358
80,1,0.6521045445422641
135,0,0.018341560757198422
59,0,0.07975843745473135
2,0,0.35090023935156717
5,0,0.0638574690739145
32,1,0.08420185132885763
19,1,0.08032826673639923
82,0,0.0571665647649928
86,1,0.3724452235772483
0,0,0.07255346875019432
7,1,0.06592828194439919
52,0,0.2692554051691713
37,0,0.23774598941148586
42,0,0.047136880299061094
45,1,0.34534181827095933
89,0,0.05099712373418224
122,0,0.11126948004855343
46,1,0.6946279500277421
117,0,0.04557535170943941
96,0,0.0731087700338345
113,1,0.005758482009522742
97,1,0.17015689262119066
114,0,0.059477831409053286
94,0,0.16225553974371376
68,1,0.5011170999900524
79,1,0.2756527731110853
48,0,0.04349169684268954
13,1,0.3063540045364513
103,1,1.0
125,1,0.38817229174153167
70,0,0.1222780165867094
38,0,0.04396915382389628
63,0,0.08585028804394622
15,0,0.08734003277607935
131,0,0.16166870480676632
16,0,0.04060191380256147
116,0,0.10960113139973622
102,1,0.3898935553408299
26,1,0.15589653741216172
84,1,0.5312804011898947
62,1,0.35676284008782677
90,0,0.12202896924424568
10,0,0.06677195601707134
51,1,0.27504823498605446
98,0,0.02706227596564361
124,0,0.06174986732683898
95,1,0.3279322176017059
91,1,0.652433061288731
55,1,0.23656950116640685
4,0,0.05453430269247141
18,0,0.08892366557596172
77,0,0.13950392211893983
22,0,0.010830797516063518
85,1,0.15713539171556506
73,0,0.1417457472700051
57,0,0.08768232873899934
76,0,0.1914318022800224
104,0,0.025121237068816134
47,0,0.058662037607468215
112,0,0.12630138538685048
130,0,0.08531197530341983
